name,website,guestbunks,hutname,pppn,dryingroom,gridref,location,lat,lng,caveclub,cave,survey
,,,,,,,,54.1963388,-2.506532035,,,TRUE
,,,,,,,,54.19634068,-2.506505235,,,TRUE
,,,,,,,,54.19634948,-2.50649744,,,TRUE
,,,,,,,,54.19635832,-2.50649269,,,TRUE
,,,,,,,,54.19635558,-2.506493785,,,TRUE
,,,,,,,,54.19660588,-2.50693001,,,TRUE
,,,,,,,,54.1965862,-2.50692039,,,TRUE
,,,,,,,,54.19665902,-2.50695053,,,TRUE
,,,,,,,,54.19663561,-2.50696608,,,TRUE
,,,,,,,,54.19661616,-2.50695677,,,TRUE
,,,,,,,,54.19659613,-2.506924695,,,TRUE
,,,,,,,,54.19661944,-2.506911675,,,TRUE
,,,,,,,,54.19662415,-2.50690438,,,TRUE
,,,,,,,,54.19659807,-2.50683172,,,TRUE
,,,,,,,,54.19638372,-2.5065404,,,TRUE
,,,,,,,,54.19637959,-2.50654675,,,TRUE
,,,,,,,,54.19637898,-2.506567265,,,TRUE
,,,,,,,,54.1964069,-2.50657821,,,TRUE
,,,,,,,,54.19641874,-2.50660706,,,TRUE
,,,,,,,,54.19643271,-2.506602955,,,TRUE
,,,,,,,,54.19644951,-2.50662847,,,TRUE
,,,,,,,,54.19645434,-2.506654615,,,TRUE
,,,,,,,,54.19647443,-2.506716705,,,TRUE
,,,,,,,,54.19648646,-2.506725845,,,TRUE
,,,,,,,,54.19649152,-2.506734705,,,TRUE
,,,,,,,,54.19653404,-2.50677956,,,TRUE
,,,,,,,,54.1965459,-2.50679677,,,TRUE
,,,,,,,,54.19655898,-2.506825045,,,TRUE
,,,,,,,,54.19657505,-2.50685038,,,TRUE
,,,,,,,,54.19658055,-2.50685976,,,TRUE
,,,,,,,,54.1965893,-2.506863495,,,TRUE
,,,,,,,,54.1965864,-2.50687983,,,TRUE
,,,,,,,,54.19662703,-2.506909345,,,TRUE
,,,,,,,,54.19665713,-2.506947195,,,TRUE
,,,,,,,,54.19665438,-2.507014265,,,TRUE
,,,,,,,,54.19667416,-2.507050095,,,TRUE
,,,,,,,,54.1966912,-2.507100125,,,TRUE
,,,,,,,,54.19669731,-2.50711335,,,TRUE
,,,,,,,,54.19587888,-2.50539245,,,TRUE
,,,,,,,,54.19589888,-2.50539479,,,TRUE
,,,,,,,,54.19589884,-2.50539646,,,TRUE
,,,,,,,,54.19591037,-2.505416695,,,TRUE
,,,,,,,,54.19593399,-2.505448955,,,TRUE
,,,,,,,,54.19596346,-2.50549456,,,TRUE
,,,,,,,,54.19599369,-2.50550001,,,TRUE
,,,,,,,,54.1960388,-2.50551705,,,TRUE
,,,,,,,,54.19606733,-2.5055217,,,TRUE
,,,,,,,,54.19607615,-2.505613905,,,TRUE
,,,,,,,,54.19608857,-2.50565925,,,TRUE
,,,,,,,,54.19609861,-2.505734745,,,TRUE
,,,,,,,,54.19611493,-2.5057941,,,TRUE
,,,,,,,,54.1960979,-2.50584,,,TRUE
,,,,,,,,54.19609383,-2.50585089,,,TRUE
,,,,,,,,54.19609728,-2.505874355,,,TRUE
,,,,,,,,54.19610485,-2.50589369,,,TRUE
,,,,,,,,54.1961008,-2.505953405,,,TRUE
,,,,,,,,54.19608729,-2.50607313,,,TRUE
,,,,,,,,54.19607723,-2.50608621,,,TRUE
,,,,,,,,54.19604581,-2.50607545,,,TRUE
,,,,,,,,54.19603077,-2.506094065,,,TRUE
,,,,,,,,54.19602401,-2.506137405,,,TRUE
,,,,,,,,54.19604367,-2.506153115,,,TRUE
,,,,,,,,54.19605891,-2.506181365,,,TRUE
,,,,,,,,54.19606945,-2.506194645,,,TRUE
,,,,,,,,54.19609775,-2.50621421,,,TRUE
,,,,,,,,54.19611226,-2.506227135,,,TRUE
,,,,,,,,54.19613537,-2.50624312,,,TRUE
,,,,,,,,54.19615416,-2.50620374,,,TRUE
,,,,,,,,54.196185,-2.50620253,,,TRUE
,,,,,,,,54.19620033,-2.506210125,,,TRUE
,,,,,,,,54.19620897,-2.506220265,,,TRUE
,,,,,,,,54.19623877,-2.506225185,,,TRUE
,,,,,,,,54.19628668,-2.506266495,,,TRUE
,,,,,,,,54.19628406,-2.506275625,,,TRUE
,,,,,,,,54.1963134,-2.506287535,,,TRUE
,,,,,,,,54.19631046,-2.50632654,,,TRUE
,,,,,,,,54.1963091,-2.506348535,,,TRUE
,,,,,,,,54.1963375,-2.506368685,,,TRUE
,,,,,,,,54.19635288,-2.506370915,,,TRUE
,,,,,,,,54.19636587,-2.50639964,,,TRUE
,,,,,,,,54.19636641,-2.50646269,,,TRUE
,,,,,,,,54.19636312,-2.506478415,,,TRUE
,,,,,,,,54.19636001,-2.50649742,,,TRUE
,,,,,,,,54.19486873,-2.505782765,,,TRUE
,,,,,,,,54.19486723,-2.50579639,,,TRUE
,,,,,,,,54.19483492,-2.505814625,,,TRUE
,,,,,,,,54.19482654,-2.505860485,,,TRUE
,,,,,,,,54.19482419,-2.505891975,,,TRUE
,,,,,,,,54.19477507,-2.505999115,,,TRUE
,,,,,,,,54.1948583,-2.505904915,,,TRUE
,,,,,,,,54.19486519,-2.50589661,,,TRUE
,,,,,,,,54.19486503,-2.50589246,,,TRUE
,,,,,,,,54.19489202,-2.5064162,,,TRUE
,,,,,,,,54.19489543,-2.5064119,,,TRUE
,,,,,,,,54.19489281,-2.50640411,,,TRUE
,,,,,,,,54.19489038,-2.50642852,,,TRUE
,,,,,,,,54.19488971,-2.50644065,,,TRUE
,,,,,,,,54.19489322,-2.50649372,,,TRUE
,,,,,,,,54.19487863,-2.50644947,,,TRUE
,,,,,,,,54.19488216,-2.50646358,,,TRUE
,,,,,,,,54.19486888,-2.50645364,,,TRUE
,,,,,,,,54.19488459,-2.50645325,,,TRUE
,,,,,,,,54.19488842,-2.50644548,,,TRUE
,,,,,,,,54.19489735,-2.506416915,,,TRUE
,,,,,,,,54.19489589,-2.506417495,,,TRUE
,,,,,,,,54.19488505,-2.50640942,,,TRUE
,,,,,,,,54.19489919,-2.50639217,,,TRUE
,,,,,,,,54.19488285,-2.50642907,,,TRUE
,,,,,,,,54.19486058,-2.50643364,,,TRUE
,,,,,,,,54.19485568,-2.506438085,,,TRUE
,,,,,,,,54.19486861,-2.506366435,,,TRUE
,,,,,,,,54.19484458,-2.5064714,,,TRUE
,,,,,,,,54.19485127,-2.50651376,,,TRUE
,,,,,,,,54.19483474,-2.506629815,,,TRUE
,,,,,,,,54.19483431,-2.50664731,,,TRUE
,,,,,,,,54.19482875,-2.506719845,,,TRUE
,,,,,,,,54.19482715,-2.506736835,,,TRUE
,,,,,,,,54.19481932,-2.506802915,,,TRUE
,,,,,,,,54.1948288,-2.50674575,,,TRUE
,,,,,,,,54.19482574,-2.50678967,,,TRUE
,,,,,,,,54.19482293,-2.506821105,,,TRUE
,,,,,,,,54.19481297,-2.50688066,,,TRUE
,,,,,,,,54.19481371,-2.50688841,,,TRUE
,,,,,,,,54.19480342,-2.50684568,,,TRUE
,,,,,,,,54.19480569,-2.50684003,,,TRUE
,,,,,,,,54.19479419,-2.50690248,,,TRUE
,,,,,,,,54.19477783,-2.506883855,,,TRUE
,,,,,,,,54.19476292,-2.50685563,,,TRUE
,,,,,,,,54.19478968,-2.50689492,,,TRUE
,,,,,,,,54.19476461,-2.506807155,,,TRUE
,,,,,,,,54.19471617,-2.50663822,,,TRUE
,,,,,,,,54.19483137,-2.506886165,,,TRUE
,,,,,,,,54.19485989,-2.50681432,,,TRUE
,,,,,,,,54.19486159,-2.50678313,,,TRUE
,,,,,,,,54.19487081,-2.506757145,,,TRUE
,,,,,,,,54.19491416,-2.50665009,,,TRUE
,,,,,,,,54.19488139,-2.50679811,,,TRUE
,,,,,,,,54.19490722,-2.506846445,,,TRUE
,,,,,,,,54.19490225,-2.506882405,,,TRUE
,,,,,,,,54.19488506,-2.506922095,,,TRUE
,,,,,,,,54.1946871,-2.506539945,,,TRUE
,,,,,,,,54.19467336,-2.50650008,,,TRUE
,,,,,,,,54.194682,-2.5065459,,,TRUE
,,,,,,,,54.19488427,-2.506057735,,,TRUE
,,,,,,,,54.1948479,-2.50603324,,,TRUE
,,,,,,,,54.19484616,-2.506090655,,,TRUE
,,,,,,,,54.19484956,-2.506080585,,,TRUE
,,,,,,,,54.19485754,-2.506135335,,,TRUE
,,,,,,,,54.19484647,-2.50618881,,,TRUE
,,,,,,,,54.19484679,-2.506173345,,,TRUE
,,,,,,,,54.19484384,-2.50620921,,,TRUE
,,,,,,,,54.19484386,-2.506209955,,,TRUE
,,,,,,,,54.19485646,-2.506272305,,,TRUE
,,,,,,,,54.19485397,-2.50627159,,,TRUE
,,,,,,,,54.19486447,-2.50631713,,,TRUE
,,,,,,,,54.19485505,-2.506338535,,,TRUE
,,,,,,,,54.19487303,-2.506401855,,,TRUE
,,,,,,,,54.1948664,-2.50644988,,,TRUE
,,,,,,,,54.19485693,-2.505967255,,,TRUE
,,,,,,,,54.19486304,-2.505890705,,,TRUE
,,,,,,,,54.19488655,-2.505843315,,,TRUE
,,,,,,,,54.19487277,-2.505782375,,,TRUE
,,,,,,,,54.19488036,-2.505733365,,,TRUE
,,,,,,,,54.19488251,-2.50572824,,,TRUE
,,,,,,,,54.19487752,-2.505689815,,,TRUE
,,,,,,,,54.19486789,-2.505653205,,,TRUE
,,,,,,,,54.19488299,-2.50563978,,,TRUE
,,,,,,,,54.19488583,-2.50565145,,,TRUE
,,,,,,,,54.194931,-2.505655495,,,TRUE
,,,,,,,,54.1949445,-2.505646035,,,TRUE
,,,,,,,,54.19497206,-2.5056538,,,TRUE
,,,,,,,,54.19499292,-2.50556511,,,TRUE
,,,,,,,,54.19500993,-2.50562502,,,TRUE
,,,,,,,,54.19500292,-2.50567141,,,TRUE
,,,,,,,,54.19500607,-2.5056939,,,TRUE
,,,,,,,,54.19504623,-2.505740685,,,TRUE
,,,,,,,,54.19506076,-2.50577641,,,TRUE
,,,,,,,,54.19508878,-2.505817945,,,TRUE
,,,,,,,,54.1951059,-2.505784285,,,TRUE
,,,,,,,,54.19511855,-2.505748575,,,TRUE
,,,,,,,,54.19512137,-2.505738495,,,TRUE
,,,,,,,,54.19512477,-2.505732385,,,TRUE
,,,,,,,,54.19512464,-2.50572944,,,TRUE
,,,,,,,,54.19511239,-2.5057069,,,TRUE
,,,,,,,,54.19511658,-2.5057018,,,TRUE
,,,,,,,,54.19511987,-2.50567451,,,TRUE
,,,,,,,,54.19514391,-2.505763455,,,TRUE
,,,,,,,,54.19513851,-2.50578063,,,TRUE
,,,,,,,,54.19515212,-2.505825555,,,TRUE
,,,,,,,,54.19517086,-2.505818045,,,TRUE
,,,,,,,,54.1951436,-2.50588064,,,TRUE
,,,,,,,,54.19514972,-2.505906435,,,TRUE
,,,,,,,,54.19516672,-2.50589058,,,TRUE
,,,,,,,,54.19518759,-2.50591779,,,TRUE
,,,,,,,,54.19513994,-2.5059309,,,TRUE
,,,,,,,,54.19511244,-2.505935915,,,TRUE
,,,,,,,,54.19510089,-2.50595103,,,TRUE
,,,,,,,,54.19509078,-2.50594604,,,TRUE
,,,,,,,,54.19508375,-2.505965155,,,TRUE
,,,,,,,,54.19508979,-2.5059977,,,TRUE
,,,,,,,,54.19507978,-2.50601173,,,TRUE
,,,,,,,,54.19506654,-2.50604648,,,TRUE
,,,,,,,,54.19506337,-2.506136265,,,TRUE
,,,,,,,,54.19507065,-2.50608902,,,TRUE
,,,,,,,,54.19506118,-2.5061372,,,TRUE
,,,,,,,,54.19504842,-2.506158975,,,TRUE
,,,,,,,,54.1950501,-2.506168085,,,TRUE
,,,,,,,,54.19503168,-2.50618756,,,TRUE
,,,,,,,,54.19501187,-2.506231215,,,TRUE
,,,,,,,,54.19499708,-2.50624309,,,TRUE
,,,,,,,,54.1949611,-2.50622212,,,TRUE
,,,,,,,,54.19495988,-2.506228825,,,TRUE
,,,,,,,,54.1949516,-2.50625382,,,TRUE
,,,,,,,,54.19495031,-2.50626198,,,TRUE
,,,,,,,,54.19495781,-2.50628482,,,TRUE
,,,,,,,,54.19494412,-2.506266755,,,TRUE
,,,,,,,,54.19494175,-2.506227605,,,TRUE
,,,,,,,,54.19494442,-2.50618542,,,TRUE
,,,,,,,,54.1949708,-2.50633067,,,TRUE
,,,,,,,,54.19497205,-2.506368765,,,TRUE
,,,,,,,,54.19494424,-2.506350965,,,TRUE
,,,,,,,,54.19492396,-2.506300025,,,TRUE
,,,,,,,,54.19487882,-2.506271105,,,TRUE
,,,,,,,,54.19487097,-2.50634123,,,TRUE
,,,,,,,,54.19486861,-2.506366435,,,TRUE
,,,,,,,,54.19489411,-2.507184735,,,TRUE
,,,,,,,,54.19489577,-2.50720894,,,TRUE
,,,,,,,,54.19492014,-2.5072335,,,TRUE
,,,,,,,,54.19495657,-2.507264735,,,TRUE
,,,,,,,,54.19497396,-2.50724864,,,TRUE
,,,,,,,,54.19499341,-2.50725646,,,TRUE
,,,,,,,,54.19502073,-2.50726399,,,TRUE
,,,,,,,,54.19504377,-2.507219985,,,TRUE
,,,,,,,,54.1950583,-2.507235055,,,TRUE
,,,,,,,,54.19508595,-2.507278805,,,TRUE
,,,,,,,,54.19507609,-2.50722124,,,TRUE
,,,,,,,,54.19505587,-2.507118235,,,TRUE
,,,,,,,,54.19508149,-2.5070379,,,TRUE
,,,,,,,,54.19508748,-2.50700297,,,TRUE
,,,,,,,,54.19507396,-2.50699222,,,TRUE
,,,,,,,,54.19503223,-2.507210035,,,TRUE
,,,,,,,,54.19496796,-2.50720296,,,TRUE
,,,,,,,,54.19503373,-2.507136115,,,TRUE
,,,,,,,,54.19499402,-2.506998515,,,TRUE
,,,,,,,,54.19497056,-2.50697603,,,TRUE
,,,,,,,,54.19499314,-2.50692255,,,TRUE
,,,,,,,,54.1949991,-2.50689953,,,TRUE
,,,,,,,,54.19500709,-2.506838565,,,TRUE
,,,,,,,,54.19501153,-2.506783605,,,TRUE
,,,,,,,,54.19499472,-2.506773305,,,TRUE
,,,,,,,,54.1949887,-2.506755345,,,TRUE
,,,,,,,,54.19497907,-2.5067298,,,TRUE
,,,,,,,,54.1949715,-2.50673402,,,TRUE
,,,,,,,,54.19496493,-2.50672886,,,TRUE
,,,,,,,,54.19494711,-2.506784435,,,TRUE
,,,,,,,,54.1949669,-2.50667065,,,TRUE
,,,,,,,,54.19500531,-2.50690733,,,TRUE
,,,,,,,,54.19487949,-2.506049125,,,TRUE
,,,,,,,,54.19483255,-2.50601024,,,TRUE
,,,,,,,,54.19481905,-2.50596884,,,TRUE
,,,,,,,,54.19485698,-2.50597635,,,TRUE
,,,,,,,,54.19479363,-2.505963485,,,TRUE
,,,,,,,,54.19487792,-2.5058894,,,TRUE
,,,,,,,,54.19484861,-2.506087635,,,TRUE
,,,,,,,,54.19488665,-2.506075605,,,TRUE
,,,,,,,,54.19490907,-2.506140905,,,TRUE
,,,,,,,,54.19491284,-2.506145755,,,TRUE
,,,,,,,,54.19494786,-2.506199095,,,TRUE
,,,,,,,,54.19496349,-2.506169955,,,TRUE
,,,,,,,,54.19496355,-2.506093045,,,TRUE
,,,,,,,,54.19497561,-2.506064025,,,TRUE
,,,,,,,,54.1949469,-2.506031565,,,TRUE
,,,,,,,,54.19497582,-2.50597267,,,TRUE
,,,,,,,,54.19498472,-2.50594819,,,TRUE
,,,,,,,,54.19496583,-2.50591094,,,TRUE
,,,,,,,,54.19496955,-2.50598753,,,TRUE
,,,,,,,,54.19495322,-2.506014715,,,TRUE
,,,,,,,,54.19497099,-2.506051365,,,TRUE
,,,,,,,,54.19498441,-2.50606318,,,TRUE
,,,,,,,,54.19499433,-2.50608785,,,TRUE
,,,,,,,,54.19496065,-2.506157815,,,TRUE
,,,,,,,,54.19493681,-2.50621137,,,TRUE
,,,,,,,,54.19494067,-2.506193755,,,TRUE
,,,,,,,,54.19493075,-2.506173125,,,TRUE
,,,,,,,,54.19489187,-2.50607744,,,TRUE
,,,,,,,,54.19476726,-2.50628614,,,TRUE
,,,,,,,,54.19476982,-2.506267915,,,TRUE
,,,,,,,,54.19478012,-2.506286425,,,TRUE
,,,,,,,,54.1948102,-2.50630088,,,TRUE
,,,,,,,,54.19481123,-2.50632645,,,TRUE
,,,,,,,,54.19480966,-2.506343,,,TRUE
,,,,,,,,54.19482923,-2.506401345,,,TRUE
,,,,,,,,54.19485573,-2.506427255,,,TRUE
,,,,,,,,54.19486854,-2.50644454,,,TRUE
,,,,,,,,54.19487662,-2.50642916,,,TRUE
,,,,,,,,54.19479219,-2.50592708,,,TRUE
,,,,,,,,54.19479195,-2.5059566,,,TRUE
,,,,,,,,54.19479801,-2.50596506,,,TRUE
,,,,,,,,54.19477936,-2.505975945,,,TRUE
,,,,,,,,54.19486153,-2.506030945,,,TRUE
,,,,,,,,54.19476686,-2.50603783,,,TRUE
,,,,,,,,54.19478131,-2.506124135,,,TRUE
,,,,,,,,54.1947963,-2.506117265,,,TRUE
,,,,,,,,54.19479553,-2.50614831,,,TRUE
,,,,,,,,54.19478189,-2.506173905,,,TRUE
,,,,,,,,54.19476055,-2.506182175,,,TRUE
,,,,,,,,54.19475807,-2.506216435,,,TRUE
,,,,,,,,54.19476263,-2.50623728,,,TRUE
,,,,,,,,54.19475161,-2.50624576,,,TRUE
,,,,,,,,54.19477355,-2.506281095,,,TRUE
,,,,,,,,54.19478396,-2.505552475,,,TRUE
,,,,,,,,54.19479714,-2.505583455,,,TRUE
,,,,,,,,54.19476674,-2.505660785,,,TRUE
,,,,,,,,54.19475785,-2.50570977,,,TRUE
,,,,,,,,54.1947612,-2.50573134,,,TRUE
,,,,,,,,54.19477949,-2.50577773,,,TRUE
,,,,,,,,54.19477723,-2.50589934,,,TRUE
,,,,,,,,54.19475278,-2.50591611,,,TRUE
,,,,,,,,54.19473672,-2.505952595,,,TRUE
,,,,,,,,54.19473853,-2.505997165,,,TRUE
,,,,,,,,54.19480523,-2.505751935,,,TRUE
,,,,,,,,54.19484378,-2.50578247,,,TRUE
,,,,,,,,54.1948517,-2.50574649,,,TRUE
,,,,,,,,54.19489725,-2.505737585,,,TRUE
,,,,,,,,54.19489034,-2.505707045,,,TRUE
,,,,,,,,54.19490443,-2.50568001,,,TRUE
,,,,,,,,54.19491566,-2.505687365,,,TRUE
,,,,,,,,54.1949171,-2.50567062,,,TRUE
,,,,,,,,54.20801814,-2.50996571,,,TRUE
,,,,,,,,54.20801522,-2.50996935,,,TRUE
,,,,,,,,54.20800884,-2.509953295,,,TRUE
,,,,,,,,54.20800548,-2.50996059,,,TRUE
,,,,,,,,54.20799324,-2.51000727,,,TRUE
,,,,,,,,54.21445058,-2.515622095,,,TRUE
,,,,,,,,54.21444837,-2.51563132,,,TRUE
,,,,,,,,54.21444644,-2.515610695,,,TRUE
,,,,,,,,54.21443411,-2.51562334,,,TRUE
,,,,,,,,54.21443439,-2.51561016,,,TRUE
,,,,,,,,54.21445242,-2.5156299,,,TRUE
,,,,,,,,54.21444052,-2.51561362,,,TRUE
,,,,,,,,54.2144289,-2.515603875,,,TRUE
,,,,,,,,54.21450846,-2.515666925,,,TRUE
,,,,,,,,54.21450967,-2.51567373,,,TRUE
,,,,,,,,54.21451265,-2.5156832,,,TRUE
,,,,,,,,54.2145102,-2.515701025,,,TRUE
,,,,,,,,54.21449941,-2.515680215,,,TRUE
,,,,,,,,54.21449954,-2.515654765,,,TRUE
,,,,,,,,54.21449017,-2.51566068,,,TRUE
,,,,,,,,54.21448315,-2.515662755,,,TRUE
,,,,,,,,54.21447866,-2.51566196,,,TRUE
,,,,,,,,54.21447242,-2.515649365,,,TRUE
,,,,,,,,54.21447552,-2.515655405,,,TRUE
,,,,,,,,54.21446484,-2.51565559,,,TRUE
,,,,,,,,54.21445369,-2.51564775,,,TRUE
,,,,,,,,54.21445,-2.515631575,,,TRUE
,,,,,,,,54.21097594,-2.51386708,,,TRUE
,,,,,,,,54.21097953,-2.513887145,,,TRUE
,,,,,,,,54.21095173,-2.51394058,,,TRUE
,,,,,,,,54.21093879,-2.513950245,,,TRUE
,,,,,,,,54.21092715,-2.51397889,,,TRUE
,,,,,,,,54.2109189,-2.513995185,,,TRUE
,,,,,,,,54.21091814,-2.514006375,,,TRUE
,,,,,,,,54.21075012,-2.513875255,,,TRUE
,,,,,,,,54.21076379,-2.513875185,,,TRUE
,,,,,,,,54.21078024,-2.5138384,,,TRUE
,,,,,,,,54.2107997,-2.51383053,,,TRUE
,,,,,,,,54.21080989,-2.51381112,,,TRUE
,,,,,,,,54.2108429,-2.5137932,,,TRUE
,,,,,,,,54.21085426,-2.513790535,,,TRUE
,,,,,,,,54.21087735,-2.51380447,,,TRUE
,,,,,,,,54.21090469,-2.51379453,,,TRUE
,,,,,,,,54.21092932,-2.513802955,,,TRUE
,,,,,,,,54.21091375,-2.51382439,,,TRUE
,,,,,,,,54.21092982,-2.513850925,,,TRUE
,,,,,,,,54.21094361,-2.513848835,,,TRUE
,,,,,,,,54.21097567,-2.51386569,,,TRUE
,,,,,,,,54.2109808,-2.51386036,,,TRUE
,,,,,,,,54.21064735,-2.51385547,,,TRUE
,,,,,,,,54.21066619,-2.513882505,,,TRUE
,,,,,,,,54.21067845,-2.513910065,,,TRUE
,,,,,,,,54.2106972,-2.513924065,,,TRUE
,,,,,,,,54.21071848,-2.513905545,,,TRUE
,,,,,,,,54.21073814,-2.5139003,,,TRUE
,,,,,,,,54.2107531,-2.513871815,,,TRUE
,,,,,,,,54.21044057,-2.513854085,,,TRUE
,,,,,,,,54.21049752,-2.51385197,,,TRUE
,,,,,,,,54.21052338,-2.51386009,,,TRUE
,,,,,,,,54.21053459,-2.513842115,,,TRUE
,,,,,,,,54.21055328,-2.513842945,,,TRUE
,,,,,,,,54.21058381,-2.513816465,,,TRUE
,,,,,,,,54.21058278,-2.51379551,,,TRUE
,,,,,,,,54.2106228,-2.5138135,,,TRUE
,,,,,,,,54.21063578,-2.513809135,,,TRUE
,,,,,,,,54.2106447,-2.51381655,,,TRUE
,,,,,,,,54.2106431,-2.513848455,,,TRUE
,,,,,,,,54.21064691,-2.513857315,,,TRUE
,,,,,,,,54.21038049,-2.513870785,,,TRUE
,,,,,,,,54.21041824,-2.513856585,,,TRUE
,,,,,,,,54.21044058,-2.513854085,,,TRUE
,,,,,,,,54.2103104,-2.51387946,,,TRUE
,,,,,,,,54.21031312,-2.51392949,,,TRUE
,,,,,,,,54.21032611,-2.51392622,,,TRUE
,,,,,,,,54.21036017,-2.51391672,,,TRUE
,,,,,,,,54.21037155,-2.513895145,,,TRUE
,,,,,,,,54.21037391,-2.51388233,,,TRUE
,,,,,,,,54.21038168,-2.51386973,,,TRUE
,,,,,,,,54.21028343,-2.513792075,,,TRUE
,,,,,,,,54.2102885,-2.51380794,,,TRUE
,,,,,,,,54.21031049,-2.51385106,,,TRUE
,,,,,,,,54.21031114,-2.513860005,,,TRUE
,,,,,,,,54.21031169,-2.513874825,,,TRUE
,,,,,,,,54.21031229,-2.51389245,,,TRUE
,,,,,,,,54.21040371,-2.513834085,,,TRUE
,,,,,,,,54.21038837,-2.51382042,,,TRUE
,,,,,,,,54.21033888,-2.51381791,,,TRUE
,,,,,,,,54.2103062,-2.513808025,,,TRUE
,,,,,,,,54.21029125,-2.513802555,,,TRUE
,,,,,,,,54.21027987,-2.513804425,,,TRUE
,,,,,,,,54.21028053,-2.513793655,,,TRUE
,,,,,,,,54.21034758,-2.513657765,,,TRUE
,,,,,,,,54.21039809,-2.51375561,,,TRUE
,,,,,,,,54.21040137,-2.51377575,,,TRUE
,,,,,,,,54.21040175,-2.513783355,,,TRUE
,,,,,,,,54.21039961,-2.51381758,,,TRUE
,,,,,,,,54.21034747,-2.513657905,,,TRUE
,,,,,,,,54.21031011,-2.51357773,,,TRUE
,,,,,,,,54.21016239,-2.513463625,,,TRUE
,,,,,,,,54.21017987,-2.51347091,,,TRUE
,,,,,,,,54.21021558,-2.51348713,,,TRUE
,,,,,,,,54.21024564,-2.51348591,,,TRUE
,,,,,,,,54.21026984,-2.513521435,,,TRUE
,,,,,,,,54.21032697,-2.513612995,,,TRUE
,,,,,,,,54.21033927,-2.51363609,,,TRUE
,,,,,,,,54.21034618,-2.51365901,,,TRUE
,,,,,,,,54.21016525,-2.51345182,,,TRUE
,,,,,,,,54.21017828,-2.51344218,,,TRUE
,,,,,,,,54.21018352,-2.513423905,,,TRUE
,,,,,,,,54.21014882,-2.513430995,,,TRUE
,,,,,,,,54.21013072,-2.51337469,,,TRUE
,,,,,,,,54.21011541,-2.513344645,,,TRUE
,,,,,,,,54.21010905,-2.513335025,,,TRUE
,,,,,,,,54.21007401,-2.513339005,,,TRUE
,,,,,,,,54.21012572,-2.51347505,,,TRUE
,,,,,,,,54.21013154,-2.51347043,,,TRUE
,,,,,,,,54.21013355,-2.51345819,,,TRUE
,,,,,,,,54.21015025,-2.513467505,,,TRUE
,,,,,,,,54.21016062,-2.51345719,,,TRUE
,,,,,,,,54.2101702,-2.513455275,,,TRUE
,,,,,,,,54.20992871,-2.51346755,,,TRUE
,,,,,,,,54.20995425,-2.51348791,,,TRUE
,,,,,,,,54.2099851,-2.51349142,,,TRUE
,,,,,,,,54.21001111,-2.51348278,,,TRUE
,,,,,,,,54.21005016,-2.51346546,,,TRUE
,,,,,,,,54.21005434,-2.513462675,,,TRUE
,,,,,,,,54.21007873,-2.513482135,,,TRUE
,,,,,,,,54.21009027,-2.51350323,,,TRUE
,,,,,,,,54.21012543,-2.51347509,,,TRUE
,,,,,,,,54.21012197,-2.51347992,,,TRUE
,,,,,,,,54.2101088,-2.51345888,,,TRUE
,,,,,,,,54.20987761,-2.51347641,,,TRUE
,,,,,,,,54.20989508,-2.51346744,,,TRUE
,,,,,,,,54.20992502,-2.513468235,,,TRUE
,,,,,,,,54.20993771,-2.513462555,,,TRUE
,,,,,,,,54.20981205,-2.513497025,,,TRUE
,,,,,,,,54.20983527,-2.51345937,,,TRUE
,,,,,,,,54.20985237,-2.51345519,,,TRUE
,,,,,,,,54.20985258,-2.51348351,,,TRUE
,,,,,,,,54.20986284,-2.51348522,,,TRUE
,,,,,,,,54.20988109,-2.513479345,,,TRUE
,,,,,,,,54.20971128,-2.513530765,,,TRUE
,,,,,,,,54.20973521,-2.51352595,,,TRUE
,,,,,,,,54.20976092,-2.513515215,,,TRUE
,,,,,,,,54.20976972,-2.51350684,,,TRUE
,,,,,,,,54.2097989,-2.51350393,,,TRUE
,,,,,,,,54.20981274,-2.513496625,,,TRUE
,,,,,,,,54.20960624,-2.51342389,,,TRUE
,,,,,,,,54.20963398,-2.51344825,,,TRUE
,,,,,,,,54.20963831,-2.51344436,,,TRUE
,,,,,,,,54.20963576,-2.513459525,,,TRUE
,,,,,,,,54.20965097,-2.51347404,,,TRUE
,,,,,,,,54.20965156,-2.513485745,,,TRUE
,,,,,,,,54.20965855,-2.51348167,,,TRUE
,,,,,,,,54.20968206,-2.51350219,,,TRUE
,,,,,,,,54.20969407,-2.51351189,,,TRUE
,,,,,,,,54.2097021,-2.51352041,,,TRUE
,,,,,,,,54.20971752,-2.51353543,,,TRUE
,,,,,,,,54.20942476,-2.51332161,,,TRUE
,,,,,,,,54.20943396,-2.5133205,,,TRUE
,,,,,,,,54.20943168,-2.51332448,,,TRUE
,,,,,,,,54.20943865,-2.513309175,,,TRUE
,,,,,,,,54.20949135,-2.513307795,,,TRUE
,,,,,,,,54.2095032,-2.513313735,,,TRUE
,,,,,,,,54.20953031,-2.513320975,,,TRUE
,,,,,,,,54.20955139,-2.513359355,,,TRUE
,,,,,,,,54.20958151,-2.513368595,,,TRUE
,,,,,,,,54.20960463,-2.513376,,,TRUE
,,,,,,,,54.20959675,-2.51339819,,,TRUE
,,,,,,,,54.20960434,-2.513394745,,,TRUE
