name,website,guestbunks,hutname,pppn,dryingroom,gridref,location,lat,lng,caveclub,cave
,,,,,,,,54.18605863,-2.497363675,,
,,,,,,,,54.18660958,-2.497091305,,
,,,,,,,,54.18661143,-2.49707828,,
,,,,,,,,54.18659471,-2.49704656,,
,,,,,,,,54.18658598,-2.49703277,,
,,,,,,,,54.18658557,-2.497025725,,
,,,,,,,,54.18659839,-2.49703859,,
,,,,,,,,54.18662182,-2.497007825,,
,,,,,,,,54.18657915,-2.49697,,
,,,,,,,,54.18655982,-2.496937815,,
,,,,,,,,54.18654119,-2.496910885,,
,,,,,,,,54.18628271,-2.49591227,,
,,,,,,,,54.18625996,-2.495771635,,
,,,,,,,,54.18624827,-2.49566577,,
,,,,,,,,54.1862205,-2.49559959,,
,,,,,,,,54.18623441,-2.49552819,,
,,,,,,,,54.18622621,-2.49550642,,
,,,,,,,,54.18622366,-2.49547179,,
,,,,,,,,54.18623441,-2.495420975,,
,,,,,,,,54.18623053,-2.49539858,,
,,,,,,,,54.18626942,-2.49525484,,
,,,,,,,,54.1862336,-2.49525832,,
,,,,,,,,54.18629531,-2.49528891,,
,,,,,,,,54.18631081,-2.49524713,,
,,,,,,,,54.1863216,-2.495197685,,
,,,,,,,,54.18632219,-2.49513947,,
,,,,,,,,54.18632161,-2.495070975,,
,,,,,,,,54.1863124,-2.4950038,,
,,,,,,,,54.18631295,-2.494982335,,
,,,,,,,,54.18633278,-2.49487235,,
,,,,,,,,54.18630489,-2.494847125,,
,,,,,,,,54.18634218,-2.49488832,,
,,,,,,,,54.18636412,-2.49486837,,
,,,,,,,,54.18638374,-2.494814725,,
,,,,,,,,54.18638759,-2.49474004,,
,,,,,,,,54.18635911,-2.494638915,,
,,,,,,,,54.18634414,-2.49456469,,
,,,,,,,,54.18636087,-2.494480195,,
,,,,,,,,54.18640217,-2.49445928,,
,,,,,,,,54.18644621,-2.494510265,,
,,,,,,,,54.18647682,-2.49454377,,
,,,,,,,,54.18650856,-2.49451021,,
,,,,,,,,54.18653337,-2.49450095,,
,,,,,,,,54.18655667,-2.49443551,,
,,,,,,,,54.18657855,-2.49441699,,
,,,,,,,,54.18660176,-2.49447937,,
,,,,,,,,54.18663562,-2.4944041,,
,,,,,,,,54.18663996,-2.49435511,,
,,,,,,,,54.1866941,-2.494266385,,
,,,,,,,,54.18670543,-2.494220715,,
,,,,,,,,54.18673465,-2.494223865,,
,,,,,,,,54.18677772,-2.49429723,,
,,,,,,,,54.18683085,-2.494236825,,
,,,,,,,,54.18688672,-2.494240345,,
,,,,,,,,54.18690121,-2.49422425,,
,,,,,,,,54.18693964,-2.4942822,,
,,,,,,,,54.18695237,-2.49424798,,
,,,,,,,,54.18697349,-2.4942352,,
,,,,,,,,54.18698839,-2.494253155,,
,,,,,,,,54.18699549,-2.49425843,,
,,,,,,,,54.18700134,-2.494265285,,
,,,,,,,,54.18700474,-2.49427488,,
,,,,,,,,54.18700817,-2.494283505,,
,,,,,,,,54.18701626,-2.494291875,,
,,,,,,,,54.18705198,-2.494364315,,
,,,,,,,,54.1870794,-2.494375405,,
,,,,,,,,54.18710531,-2.49428989,,
,,,,,,,,54.18705679,-2.49422368,,
,,,,,,,,54.18701266,-2.49412342,,
,,,,,,,,54.18699141,-2.494077105,,
,,,,,,,,54.18702974,-2.49368035,,
,,,,,,,,54.18664788,-2.49714853,,
,,,,,,,,54.18662293,-2.49711023,,
,,,,,,,,54.1866103,-2.497090835,,
,,,,,,,,54.18658043,-2.497062525,,
,,,,,,,,54.1866508,-2.498168195,,
,,,,,,,,54.18666439,-2.498106245,,
,,,,,,,,54.18669058,-2.4980819,,
,,,,,,,,54.18672676,-2.49803927,,
,,,,,,,,54.18674382,-2.4979744,,
,,,,,,,,54.18679916,-2.49796095,,
,,,,,,,,54.18681803,-2.49785863,,
,,,,,,,,54.18687455,-2.49794017,,
,,,,,,,,54.18689001,-2.49799925,,
,,,,,,,,54.18692631,-2.498019125,,
,,,,,,,,54.1869248,-2.498078745,,
,,,,,,,,54.18698113,-2.498201415,,
,,,,,,,,54.18701414,-2.49819314,,
,,,,,,,,54.18700219,-2.498184955,,
,,,,,,,,54.18702837,-2.498136745,,
,,,,,,,,54.18705562,-2.49821977,,
,,,,,,,,54.18708656,-2.49825579,,
,,,,,,,,54.18708196,-2.498356625,,
,,,,,,,,54.18709841,-2.49838161,,
,,,,,,,,54.18712729,-2.49830543,,
,,,,,,,,54.18717884,-2.49827478,,
,,,,,,,,54.1871974,-2.49819197,,
,,,,,,,,54.18723418,-2.49816443,,
,,,,,,,,54.1865303,-2.499131295,,
,,,,,,,,54.18654851,-2.49912879,,
,,,,,,,,54.18655978,-2.499146375,,
,,,,,,,,54.18660647,-2.499177765,,
,,,,,,,,54.18660856,-2.49917611,,
,,,,,,,,54.18662661,-2.499166755,,
,,,,,,,,54.18662899,-2.499158215,,
,,,,,,,,54.18661409,-2.49912281,,
,,,,,,,,54.18659009,-2.499091585,,
,,,,,,,,54.18659657,-2.499071295,,
,,,,,,,,54.18659347,-2.499053365,,
,,,,,,,,54.1865968,-2.49900776,,
,,,,,,,,54.18653948,-2.498609175,,
,,,,,,,,54.18657078,-2.498531525,,
,,,,,,,,54.18660963,-2.4984607,,
,,,,,,,,54.18664331,-2.498296035,,
,,,,,,,,54.18666323,-2.498236355,,
,,,,,,,,54.18666103,-2.498193265,,
,,,,,,,,54.18661756,-2.498249295,,
,,,,,,,,54.1866183,-2.49824917,,
,,,,,,,,54.18658107,-2.49821554,,
,,,,,,,,54.18657762,-2.498144515,,
,,,,,,,,54.18655055,-2.49813414,,
,,,,,,,,54.18654969,-2.49813441,,
,,,,,,,,54.18652398,-2.498200185,,
,,,,,,,,54.1865141,-2.498249775,,
,,,,,,,,54.18647179,-2.498246435,,
,,,,,,,,54.18646482,-2.498184785,,
,,,,,,,,54.18647392,-2.498073045,,
,,,,,,,,54.18650538,-2.497992805,,
,,,,,,,,54.1865143,-2.497943955,,
,,,,,,,,54.18655496,-2.497838185,,
,,,,,,,,54.18655456,-2.497746345,,
,,,,,,,,54.18655676,-2.49765423,,
,,,,,,,,54.18656504,-2.4975967,,
,,,,,,,,54.1865797,-2.497525655,,
,,,,,,,,54.18660286,-2.497438695,,
,,,,,,,,54.18662908,-2.497379115,,
,,,,,,,,54.18663205,-2.4973577,,
,,,,,,,,54.1866136,-2.497290535,,
,,,,,,,,54.18661899,-2.49726547,,
,,,,,,,,54.1866268,-2.497186895,,
,,,,,,,,54.18665125,-2.497149855,,
,,,,,,,,54.18667093,-2.49716806,,
,,,,,,,,54.18668693,-2.49714473,,
,,,,,,,,54.18669125,-2.4971235,,
,,,,,,,,54.18669535,-2.497083885,,
,,,,,,,,54.18667497,-2.497030895,,
,,,,,,,,54.18665227,-2.497006455,,
,,,,,,,,54.18663173,-2.49697623,,
,,,,,,,,54.18661632,-2.49695958,,
,,,,,,,,54.18660799,-2.496938565,,
,,,,,,,,54.18658623,-2.49691847,,
,,,,,,,,54.18656188,-2.496889355,,
,,,,,,,,54.1865326,-2.49685162,,
,,,,,,,,54.18650872,-2.496801595,,
,,,,,,,,54.18650105,-2.496766245,,
,,,,,,,,54.18650213,-2.49676099,,
,,,,,,,,54.18648764,-2.496736755,,
,,,,,,,,54.18646976,-2.496692315,,
,,,,,,,,54.18647005,-2.49669715,,
,,,,,,,,54.18646347,-2.49667551,,
,,,,,,,,54.18645542,-2.49665365,,
,,,,,,,,54.18643846,-2.49665112,,
,,,,,,,,54.18641711,-2.496644545,,
,,,,,,,,54.18640089,-2.496612775,,
,,,,,,,,54.18639508,-2.49659278,,
,,,,,,,,54.1863956,-2.49651345,,
,,,,,,,,54.18639592,-2.49651429,,
,,,,,,,,54.1863956,-2.4965012,,
,,,,,,,,54.18639424,-2.4964897,,
,,,,,,,,54.18639204,-2.496445,,
,,,,,,,,54.18637033,-2.49639015,,
,,,,,,,,54.1863703,-2.496381035,,
,,,,,,,,54.18635572,-2.496355285,,
,,,,,,,,54.1863362,-2.496302235,,
,,,,,,,,54.18633008,-2.496255665,,
,,,,,,,,54.18632593,-2.496220395,,
,,,,,,,,54.18632675,-2.49621887,,
,,,,,,,,54.18632261,-2.49618985,,
,,,,,,,,54.18632234,-2.496155075,,
,,,,,,,,54.18631644,-2.496137025,,
,,,,,,,,54.18630672,-2.496118155,,
,,,,,,,,54.1863004,-2.496093815,,
,,,,,,,,54.18629001,-2.496078095,,
,,,,,,,,54.18628279,-2.496055555,,
,,,,,,,,54.1862828,-2.49603485,,
,,,,,,,,54.18628098,-2.496008055,,
,,,,,,,,54.1862835,-2.49593931,,
,,,,,,,,54.1873947,-2.50125823,,
,,,,,,,,54.18738958,-2.50126516,,
,,,,,,,,54.18737462,-2.50122276,,
,,,,,,,,54.18737023,-2.501196555,,
,,,,,,,,54.1873414,-2.50117225,,
,,,,,,,,54.18734271,-2.50115795,,
,,,,,,,,54.18733095,-2.501150335,,
,,,,,,,,54.18731245,-2.50114149,,
,,,,,,,,54.18730919,-2.5011127,,
,,,,,,,,54.18731251,-2.50110059,,
,,,,,,,,54.18727639,-2.501052785,,
,,,,,,,,54.18725924,-2.50102997,,
,,,,,,,,54.18724557,-2.501003085,,
,,,,,,,,54.18720895,-2.500951835,,
,,,,,,,,54.18720635,-2.50094542,,
,,,,,,,,54.18718902,-2.500926475,,
,,,,,,,,54.18717388,-2.50091232,,
,,,,,,,,54.18716569,-2.500904955,,
,,,,,,,,54.18713542,-2.50089675,,
,,,,,,,,54.18710199,-2.500848555,,
,,,,,,,,54.18708281,-2.500836455,,
,,,,,,,,54.18707402,-2.5008043,,
,,,,,,,,54.18701164,-2.500736785,,
,,,,,,,,54.1869987,-2.50071125,,
,,,,,,,,54.18701291,-2.50067577,,
,,,,,,,,54.18708396,-2.50059875,,
,,,,,,,,54.18711857,-2.50059021,,
,,,,,,,,54.18715349,-2.50055687,,
,,,,,,,,54.18716835,-2.50051498,,
,,,,,,,,54.18695553,-2.50064064,,
,,,,,,,,54.18690564,-2.50062324,,
,,,,,,,,54.18689527,-2.50060004,,
,,,,,,,,54.18686922,-2.500549925,,
,,,,,,,,54.18686796,-2.50051779,,
,,,,,,,,54.18681958,-2.50044844,,
,,,,,,,,54.18679673,-2.50041577,,
,,,,,,,,54.18678413,-2.50039559,,
,,,,,,,,54.18675193,-2.500365905,,
,,,,,,,,54.18674224,-2.500345695,,
,,,,,,,,54.18672981,-2.50032199,,
,,,,,,,,54.18672351,-2.50031184,,
,,,,,,,,54.1867278,-2.500289005,,
,,,,,,,,54.1867275,-2.500259585,,
,,,,,,,,54.18671343,-2.5002126,,
,,,,,,,,54.18670659,-2.500170675,,
,,,,,,,,54.18667503,-2.500088075,,
,,,,,,,,54.18665478,-2.500015735,,
,,,,,,,,54.18664285,-2.499978045,,
,,,,,,,,54.18663058,-2.49993725,,
,,,,,,,,54.18659774,-2.49988397,,
,,,,,,,,54.18659657,-2.499875735,,
,,,,,,,,54.18657752,-2.499826105,,
,,,,,,,,54.18658079,-2.499779345,,
,,,,,,,,54.18659851,-2.49972415,,
,,,,,,,,54.18660411,-2.49967418,,
,,,,,,,,54.18660996,-2.499640975,,
,,,,,,,,54.186643,-2.499547935,,
,,,,,,,,54.18663151,-2.49950058,,
,,,,,,,,54.18661267,-2.4993858,,
,,,,,,,,54.18662163,-2.499293455,,
,,,,,,,,54.18662128,-2.49928873,,
,,,,,,,,54.18662337,-2.49921837,,
,,,,,,,,54.18659815,-2.499171125,,
,,,,,,,,54.18654931,-2.499179575,,
,,,,,,,,54.18653774,-2.499137025,,
,,,,,,,,54.18656347,-2.498975635,,
,,,,,,,,54.18661772,-2.49886024,,
,,,,,,,,54.18657177,-2.498762565,,
,,,,,,,,54.18658677,-2.49866852,,
,,,,,,,,54.18629619,-2.4933312,,
,,,,,,,,54.18626096,-2.49334977,,
,,,,,,,,54.18626407,-2.493383365,,
,,,,,,,,54.18627738,-2.493282335,,
,,,,,,,,54.18629524,-2.493161415,,
,,,,,,,,54.18625233,-2.4931045,,
,,,,,,,,54.18624553,-2.493038115,,
,,,,,,,,54.18621983,-2.49299848,,
,,,,,,,,54.1862008,-2.49298139,,
,,,,,,,,54.18619071,-2.49292693,,
,,,,,,,,54.18620198,-2.492882075,,
,,,,,,,,54.18622943,-2.49338474,,
,,,,,,,,54.1862713,-2.493442975,,
,,,,,,,,54.18616978,-2.493387665,,
,,,,,,,,54.18615358,-2.49341392,,
,,,,,,,,54.18612887,-2.49336904,,
,,,,,,,,54.18611557,-2.49332602,,
,,,,,,,,54.18624638,-2.493508375,,
,,,,,,,,54.18622811,-2.49358837,,
,,,,,,,,54.18625798,-2.49369518,,
,,,,,,,,54.18624938,-2.493808685,,
,,,,,,,,54.1862709,-2.4938564,,
,,,,,,,,54.18629035,-2.49390302,,
,,,,,,,,54.18602016,-2.492451095,,
,,,,,,,,54.18600995,-2.492436665,,
,,,,,,,,54.18601318,-2.49241298,,
,,,,,,,,54.1859996,-2.49240471,,
,,,,,,,,54.18599999,-2.49240333,,
,,,,,,,,54.18598359,-2.49241679,,
,,,,,,,,54.18597592,-2.492428075,,
,,,,,,,,54.18594847,-2.492398895,,
,,,,,,,,54.18720753,-2.49430841,,
,,,,,,,,54.18717714,-2.49432104,,
,,,,,,,,54.18713918,-2.49429743,,
,,,,,,,,54.18713765,-2.49434118,,
,,,,,,,,54.18709871,-2.494292545,,
,,,,,,,,54.18710928,-2.49432883,,
,,,,,,,,54.1870622,-2.494320375,,
,,,,,,,,54.18706127,-2.494328585,,
,,,,,,,,54.18708795,-2.494346935,,
,,,,,,,,54.18708504,-2.49435306,,
,,,,,,,,54.18707984,-2.49435718,,
,,,,,,,,54.18709313,-2.494404255,,
,,,,,,,,54.18707186,-2.494392995,,
,,,,,,,,54.18712465,-2.4943788,,
,,,,,,,,54.18607193,-2.49126731,,
,,,,,,,,54.18602384,-2.49126944,,
,,,,,,,,54.18597451,-2.491285765,,
,,,,,,,,54.18628843,-2.492276325,,
,,,,,,,,54.18624533,-2.4923624,,
,,,,,,,,54.18621244,-2.492448755,,
,,,,,,,,54.18617019,-2.49260841,,
,,,,,,,,54.1861878,-2.492672805,,
,,,,,,,,54.18618556,-2.492737615,,
,,,,,,,,54.18619805,-2.492803645,,
,,,,,,,,54.18618891,-2.49284276,,
,,,,,,,,54.18619266,-2.492447435,,
,,,,,,,,54.18616366,-2.49246645,,
,,,,,,,,54.18613958,-2.49247222,,
,,,,,,,,54.18613164,-2.49249106,,
,,,,,,,,54.1861178,-2.492503355,,
,,,,,,,,54.1860951,-2.492491805,,
,,,,,,,,54.18607767,-2.492493725,,
,,,,,,,,54.18606147,-2.492478575,,
,,,,,,,,54.18605062,-2.492472435,,
,,,,,,,,54.18604017,-2.492451155,,
,,,,,,,,54.18602079,-2.49245827,,
,,,,,,,,54.18689159,-2.49343796,,
,,,,,,,,54.18672138,-2.49309716,,
,,,,,,,,54.18680989,-2.4933177,,
,,,,,,,,54.18693137,-2.49355678,,
,,,,,,,,54.1869573,-2.493655015,,
,,,,,,,,54.18697042,-2.49365198,,
,,,,,,,,54.18705399,-2.49356695,,
,,,,,,,,54.18698054,-2.4935568,,
,,,,,,,,54.18703019,-2.49344307,,
,,,,,,,,54.18671946,-2.49339779,,
,,,,,,,,54.18669437,-2.493111715,,
,,,,,,,,54.18668838,-2.49303731,,
,,,,,,,,54.18671812,-2.49292508,,
,,,,,,,,54.18676839,-2.49297678,,
,,,,,,,,54.18668624,-2.49290847,,
,,,,,,,,54.18662671,-2.49280235,,
,,,,,,,,54.18659698,-2.49267756,,
,,,,,,,,54.18655122,-2.492527575,,
,,,,,,,,54.18652814,-2.49247322,,
,,,,,,,,54.18648453,-2.492384295,,
,,,,,,,,54.18643108,-2.49226889,,
,,,,,,,,54.18628417,-2.492304825,,
,,,,,,,,54.18629802,-2.492160385,,
,,,,,,,,54.18635108,-2.49226104,,
,,,,,,,,54.186346,-2.492052395,,
,,,,,,,,54.18632959,-2.491931655,,
,,,,,,,,54.18622956,-2.49172806,,
,,,,,,,,54.18619632,-2.49155061,,
,,,,,,,,54.18611851,-2.491439575,,
,,,,,,,,54.18603519,-2.491274065,,
,,,,,,,,54.18623271,-2.491451635,,
,,,,,,,,54.18607734,-2.49135299,,
,,,,,,,,54.18689528,-2.49341546,,
,,,,,,,,54.1867244,-2.49308992,,
,,,,,,,,54.18678469,-2.493513435,,
,,,,,,,,54.18692604,-2.49373806,,
,,,,,,,,54.18691892,-2.49364432,,
,,,,,,,,54.18689444,-2.493777825,,
,,,,,,,,54.18697277,-2.493658515,,
,,,,,,,,54.18703095,-2.493038365,,
,,,,,,,,54.18702195,-2.49295276,,
,,,,,,,,54.18700867,-2.492842205,,
,,,,,,,,54.18700336,-2.492769385,,
,,,,,,,,54.18703491,-2.492755415,,
,,,,,,,,54.18699672,-2.4927088,,
,,,,,,,,54.18698591,-2.492598,,
,,,,,,,,54.18702731,-2.49263881,,
,,,,,,,,54.18704434,-2.49262094,,
,,,,,,,,54.18705889,-2.492585805,,
,,,,,,,,54.18708108,-2.49264635,,
,,,,,,,,54.18706281,-2.4926326,,
,,,,,,,,54.18704921,-2.4925954,,
,,,,,,,,54.18713312,-2.492655465,,
,,,,,,,,54.18717376,-2.49267134,,
,,,,,,,,54.1871985,-2.492696145,,
,,,,,,,,54.18720407,-2.49274131,,
,,,,,,,,54.18715545,-2.492758455,,
,,,,,,,,54.18712926,-2.49278162,,
,,,,,,,,54.18709123,-2.49276892,,
,,,,,,,,54.18708133,-2.492722025,,
,,,,,,,,54.18706382,-2.492692005,,
,,,,,,,,54.18705049,-2.49267727,,
,,,,,,,,54.18701518,-2.49262085,,
,,,,,,,,54.18699517,-2.49258671,,
,,,,,,,,54.18700798,-2.492691255,,
,,,,,,,,54.18702388,-2.49277431,,
,,,,,,,,54.18700214,-2.49278531,,
,,,,,,,,54.18703316,-2.49310743,,
,,,,,,,,54.18703026,-2.493116215,,
,,,,,,,,54.187028,-2.493122615,,
,,,,,,,,54.18700652,-2.493140745,,
,,,,,,,,54.18700392,-2.49313745,,
,,,,,,,,54.18699644,-2.493147425,,
,,,,,,,,54.18699309,-2.493167365,,
,,,,,,,,54.18698153,-2.49319179,,
,,,,,,,,54.18698507,-2.493203475,,
,,,,,,,,54.18705877,-2.49318368,,
,,,,,,,,54.18702537,-2.49309798,,
,,,,,,,,54.18702968,-2.493034255,,
,,,,,,,,54.18703058,-2.49299402,,
,,,,,,,,54.18702569,-2.492975395,,
,,,,,,,,54.18702104,-2.492935655,,
,,,,,,,,54.18704189,-2.493000185,,
,,,,,,,,54.18705166,-2.49301469,,
,,,,,,,,54.18704469,-2.49303918,,
,,,,,,,,54.18703374,-2.49304945,,
,,,,,,,,54.18703281,-2.493109885,,
,,,,,,,,54.18698207,-2.493785535,,
,,,,,,,,54.18714835,-2.49366395,,
,,,,,,,,54.18703109,-2.493492815,,
,,,,,,,,54.18703328,-2.49336056,,
,,,,,,,,54.18706283,-2.493176505,,
,,,,,,,,54.18700953,-2.493365915,,
,,,,,,,,54.18693087,-2.493378285,,
,,,,,,,,54.18692384,-2.493337065,,
,,,,,,,,54.18693489,-2.49334048,,
,,,,,,,,54.18690722,-2.493311375,,
,,,,,,,,54.18691752,-2.493306525,,
,,,,,,,,54.18690849,-2.493248215,,
,,,,,,,,54.18691085,-2.493218965,,
,,,,,,,,54.18690884,-2.493200095,,
,,,,,,,,54.18692049,-2.493168445,,
,,,,,,,,54.18693274,-2.49315024,,
,,,,,,,,54.18693719,-2.493139125,,
,,,,,,,,54.18694569,-2.493120525,,
,,,,,,,,54.1869594,-2.49312697,,
,,,,,,,,54.18697912,-2.49311069,,
,,,,,,,,54.18698217,-2.49309737,,
,,,,,,,,54.1870072,-2.493085705,,
,,,,,,,,54.18701139,-2.493054535,,
,,,,,,,,54.18702773,-2.49305366,,
,,,,,,,,54.18702838,-2.49307355,,
,,,,,,,,54.18703419,-2.49301586,,
,,,,,,,,54.18700463,-2.493147255,,
,,,,,,,,54.18699659,-2.49318199,,
,,,,,,,,54.18699415,-2.49322198,,
,,,,,,,,54.18694549,-2.49325446,,
,,,,,,,,54.18690536,-2.49328159,,
,,,,,,,,54.18688891,-2.49324476,,
,,,,,,,,54.18686362,-2.49319687,,
,,,,,,,,54.18686207,-2.49319108,,
,,,,,,,,54.18684868,-2.49315888,,
,,,,,,,,54.18684136,-2.49315761,,
,,,,,,,,54.18683788,-2.493145515,,
,,,,,,,,54.18681485,-2.493116315,,
,,,,,,,,54.18681508,-2.493122205,,
,,,,,,,,54.18817435,-2.491914585,,
,,,,,,,,54.18819255,-2.491955285,,
,,,,,,,,54.18823001,-2.49200285,,
,,,,,,,,54.18829114,-2.49207695,,
,,,,,,,,54.18829688,-2.492109715,,
,,,,,,,,54.18831234,-2.49220542,,
,,,,,,,,54.18828475,-2.49216874,,
,,,,,,,,54.18828209,-2.492179975,,
,,,,,,,,54.18827502,-2.49219735,,
,,,,,,,,54.18826128,-2.492168275,,
,,,,,,,,54.18824415,-2.492168685,,
,,,,,,,,54.18823338,-2.492165705,,
,,,,,,,,54.18821543,-2.49214074,,
,,,,,,,,54.18801177,-2.49263919,,
,,,,,,,,54.18800475,-2.49264243,,
,,,,,,,,54.18799203,-2.49264477,,
,,,,,,,,54.18797945,-2.49265132,,
,,,,,,,,54.18799237,-2.492657885,,
,,,,,,,,54.18801823,-2.49268554,,
,,,,,,,,54.18795521,-2.49262287,,
,,,,,,,,54.18795246,-2.49262536,,
,,,,,,,,54.18795926,-2.492588255,,
,,,,,,,,54.18796208,-2.49258433,,
,,,,,,,,54.18796559,-2.492562725,,
,,,,,,,,54.18796881,-2.492580355,,
,,,,,,,,54.18796583,-2.49255946,,
,,,,,,,,54.18796903,-2.492553845,,
,,,,,,,,54.18799036,-2.49255999,,
,,,,,,,,54.18801012,-2.492572885,,
,,,,,,,,54.18800904,-2.492566,,
,,,,,,,,54.18802859,-2.49258141,,
,,,,,,,,54.18804437,-2.49258537,,
,,,,,,,,54.18810292,-2.492614055,,
,,,,,,,,54.18811655,-2.49262346,,
,,,,,,,,54.18811733,-2.492616425,,
,,,,,,,,54.18810638,-2.4926108,,
,,,,,,,,54.18810816,-2.49262851,,
,,,,,,,,54.18808927,-2.492543055,,
,,,,,,,,54.18808419,-2.492559705,,
,,,,,,,,54.18809376,-2.492545235,,
,,,,,,,,54.18809583,-2.492526765,,
,,,,,,,,54.18809455,-2.492515565,,
,,,,,,,,54.18809838,-2.492484985,,
,,,,,,,,54.18807764,-2.492459815,,
,,,,,,,,54.18804445,-2.49243662,,
,,,,,,,,54.18802629,-2.4924168,,
,,,,,,,,54.18805423,-2.49248175,,
,,,,,,,,54.18808337,-2.49256254,,
,,,,,,,,54.18809214,-2.492584845,,
,,,,,,,,54.18813635,-2.492684185,,
,,,,,,,,54.1881573,-2.49269802,,
,,,,,,,,54.1881958,-2.49273594,,
,,,,,,,,54.18794465,-2.492542235,,
,,,,,,,,54.18788806,-2.49250584,,
,,,,,,,,54.18788311,-2.49249698,,
,,,,,,,,54.18789789,-2.49248949,,
,,,,,,,,54.18791233,-2.492451805,,
,,,,,,,,54.18793238,-2.49241243,,
,,,,,,,,54.18791256,-2.492394015,,
,,,,,,,,54.18792123,-2.49236993,,
,,,,,,,,54.18791553,-2.492357575,,
,,,,,,,,54.18792919,-2.492294885,,
,,,,,,,,54.18793527,-2.492283255,,
,,,,,,,,54.18793402,-2.49223681,,
,,,,,,,,54.18793704,-2.49224188,,
,,,,,,,,54.18794364,-2.49222259,,
,,,,,,,,54.1879491,-2.49223391,,
,,,,,,,,54.18795487,-2.492245905,,
,,,,,,,,54.18799346,-2.492343465,,
,,,,,,,,54.18801228,-2.49237022,,
,,,,,,,,54.18794019,-2.492193685,,
,,,,,,,,54.18790186,-2.49204376,,
,,,,,,,,54.1880318,-2.49262042,,
,,,,,,,,54.18804493,-2.492591885,,
,,,,,,,,54.18816283,-2.49253671,,
,,,,,,,,54.18816831,-2.49255599,,
,,,,,,,,54.18818482,-2.492589875,,
,,,,,,,,54.18820546,-2.4926316,,
,,,,,,,,54.18822632,-2.49266151,,
,,,,,,,,54.1882567,-2.49269679,,
,,,,,,,,54.1882792,-2.49273042,,
,,,,,,,,54.1882963,-2.492763995,,
,,,,,,,,54.18817058,-2.49252606,,
,,,,,,,,54.18818645,-2.49259419,,
,,,,,,,,54.18816611,-2.49260812,,
,,,,,,,,54.18816125,-2.492634785,,
,,,,,,,,54.18816206,-2.492651365,,
,,,,,,,,54.18815103,-2.49264071,,
,,,,,,,,54.18811883,-2.49260095,,
,,,,,,,,54.18808914,-2.49255602,,
,,,,,,,,54.18806748,-2.49252375,,
,,,,,,,,54.18803231,-2.49248978,,
,,,,,,,,54.18815882,-2.492702075,,
,,,,,,,,54.18814911,-2.49273328,,
,,,,,,,,54.18813794,-2.492765635,,
,,,,,,,,54.18811908,-2.492819415,,
,,,,,,,,54.18810652,-2.492845695,,
,,,,,,,,54.18811886,-2.492927165,,
,,,,,,,,54.18815449,-2.49295163,,
,,,,,,,,54.18816325,-2.492981605,,
,,,,,,,,54.18816192,-2.49301322,,
,,,,,,,,54.18816601,-2.49303338,,
,,,,,,,,54.18818335,-2.49304853,,
,,,,,,,,54.18820637,-2.493050205,,
,,,,,,,,54.18814605,-2.49274621,,
,,,,,,,,54.18815756,-2.492763715,,
,,,,,,,,54.18811917,-2.49272046,,
,,,,,,,,54.18809804,-2.492700455,,
,,,,,,,,54.18805551,-2.49264001,,
,,,,,,,,54.18803931,-2.49263726,,
,,,,,,,,54.18802042,-2.49261589,,
,,,,,,,,54.18803982,-2.492607645,,
,,,,,,,,54.18811424,-2.49272397,,
,,,,,,,,54.18813751,-2.492745615,,
,,,,,,,,54.1881285,-2.49274941,,
,,,,,,,,54.18807503,-2.49271939,,
,,,,,,,,54.18804603,-2.492697205,,
,,,,,,,,54.18800826,-2.492645115,,
,,,,,,,,54.18798911,-2.49173215,,
,,,,,,,,54.18800451,-2.491702155,,
,,,,,,,,54.18801666,-2.491656705,,
,,,,,,,,54.18803685,-2.491691195,,
,,,,,,,,54.18804595,-2.49166411,,
,,,,,,,,54.18806446,-2.491686315,,
,,,,,,,,54.18809206,-2.49172156,,
,,,,,,,,54.18811772,-2.491763415,,
,,,,,,,,54.18814215,-2.491742715,,
,,,,,,,,54.18815161,-2.491762855,,
,,,,,,,,54.18818962,-2.491826345,,
,,,,,,,,54.18821104,-2.49186444,,
,,,,,,,,54.18822747,-2.491898235,,
,,,,,,,,54.18822288,-2.49193147,,
,,,,,,,,54.18824662,-2.491656515,,
,,,,,,,,54.18822264,-2.49160946,,
,,,,,,,,54.18819341,-2.491683825,,
,,,,,,,,54.18815435,-2.4916815,,
,,,,,,,,54.18812587,-2.491747685,,
,,,,,,,,54.18804895,-2.49175583,,
,,,,,,,,54.1881189,-2.49176016,,
,,,,,,,,54.18813925,-2.491803915,,
,,,,,,,,54.18816255,-2.49190743,,
,,,,,,,,54.18817714,-2.4919255,,
,,,,,,,,54.18819263,-2.491958035,,
,,,,,,,,54.18829801,-2.49209808,,
,,,,,,,,54.18814182,-2.491937165,,
,,,,,,,,54.18814119,-2.49193563,,
,,,,,,,,54.18812803,-2.4919502,,
,,,,,,,,54.18810612,-2.49192484,,
,,,,,,,,54.18814203,-2.49191532,,
,,,,,,,,54.18810645,-2.49183731,,
,,,,,,,,54.18807956,-2.49177481,,
,,,,,,,,54.18808512,-2.49181861,,
,,,,,,,,54.18809357,-2.491823135,,
,,,,,,,,54.18808503,-2.491827335,,
,,,,,,,,54.18805061,-2.491791355,,
,,,,,,,,54.18805655,-2.49185223,,
,,,,,,,,54.18808727,-2.491887105,,
,,,,,,,,54.18813465,-2.491958065,,
